,AcresBurned,ArchiveYear,CrewsInvolved,Dozers,Engines,Fatalities,Featured,Final,Helicopters,Injuries,Latitude,Longitude,MajorIncident,Name,PersonnelInvolved,Started,UniqueId,Updated,Duration
1461,225.0,2019,16.0,1.0,16.0,,False,True,,3.0,39.005262,-123.195306,True,Moose Fire,328.0,2019-08-12 17:10:00+00:00,c8f94c30-d0ee-450a-8501-30678aa37c0f,2019-08-18 07:10:42.087000+00:00,134.01169083333335
1462,220.0,2019,8.0,4.0,20.0,,False,True,2.0,4.0,35.214364,-120.45588300000001,True,Lopez Fire,515.0,2019-09-21 14:26:00+00:00,840010ca-aef0-4f91-b771-3bf196317d03,2019-10-24 11:23:10.070000+00:00,788.9527972222222
1463,214.0,2019,,,,,False,True,,,33.911,-116.980528,False,Wolf Fire ,,2019-06-29 12:54:13+00:00,24d9c2ae-8b11-4536-9b9c-5f4e0d476af0,2019-07-01 13:10:39.587000+00:00,48.274051944444444
1464,213.0,2019,,,,,False,True,,,37.016944,-119.93416699999999,False,Madera Fire ,,2019-07-15 18:19:31+00:00,f2629bc3-1c8c-4a97-95fa-7d08566dc246,2019-07-16 14:08:48.973000+00:00,19.821659166666667
1465,210.0,2019,,,,,False,True,,,37.312877,-120.242411,False,Merced Fire ,,2019-06-29 15:09:52+00:00,cc06431a-5153-4f66-8ada-07af53c175c3,2019-07-08 07:51:01.460000+00:00,208.6859611111111
1466,210.0,2019,,,,,False,True,,,37.21638,-121.70768000000001,False,Malech Fire,,2019-06-09 14:29:00+00:00,6f509c42-9d2b-45df-b705-02dcb9147dde,2019-06-11 17:17:00+00:00,50.8
1467,208.0,2019,,,,,False,True,,,34.900833299999995,-118.91833329999999,False,Tejon Fire,,2019-07-21 15:30:17+00:00,49dbe286-1cfe-4e03-a872-13185aae767a,2019-07-25 18:59:49.220000+00:00,99.49228333333333
1468,207.0,2019,,,,,False,True,,,39.28926,-121.85906000000001,False,Lumgrey Fire,,2019-06-17 17:50:00+00:00,48d3b3c4-fcf5-47d9-920f-3b3c1b0f6fb1,2019-06-24 16:56:00+00:00,167.1
1469,202.0,2019,,,,,False,True,,,37.944751000000004,-120.84371999999999,False,Milton Fire ,,2019-07-15 10:49:00+00:00,a03c52ec-7366-43c5-965e-52e2b73df452,2019-07-16 14:08:35.207000+00:00,27.32644638888889
1470,200.0,2019,,,,,False,True,,,34.183,-117.285,False,Hillside Fire,,2019-10-31 06:53:47+00:00,dfc32e06-b88e-4d30-ae3d-22bc18792f5e,2019-11-12 09:03:33.327000+00:00,290.1628686111111
1471,200.0,2019,,,,,False,True,,,37.99136,-121.64118,False,Cypress Complex,,2019-10-27 08:50:23+00:00,d299dec7-b09f-47f7-80c9-859ddd1ecef3,2019-10-28 16:26:20.610000+00:00,31.59933611111111
1472,200.0,2019,,,,,False,True,,,34.23955,-119.20187,False,Olivas Fire,,2019-10-11 15:57:10+00:00,02e6023e-d306-4a67-a09c-b9224b98661e,2019-10-14 11:02:03.513000+00:00,67.08153138888889
1473,200.0,2019,8.0,1.0,20.0,,False,True,0.0,,32.787656,-116.806941,True,Dehesa Fire ,350.0,2019-09-24 15:00:00+00:00,94cd8534-defa-4a82-b1be-42a2704c13d2,2019-10-02 16:03:51.173000+00:00,193.06421472222223
1474,200.0,2019,,,,,False,True,,,34.630919,-120.18736799999999,False,McMurray Fire,,2019-09-09 17:42:43+00:00,4cebaf5a-70a7-4262-864b-fb3fe3b1d84d,2019-09-14 08:47:56.747000+00:00,111.08715194444444
1475,193.0,2019,,,,,False,True,,,40.072739,-120.158273,False,Doyle Fire,,2019-07-14 14:02:31+00:00,0ab090de-1ec9-41db-b6cf-c7acd370626a,2019-09-26 14:49:49.897000+00:00,1776.7885825
1476,190.0,2019,,,,,False,True,,,37.32585,-121.110146,False,Stuhr Fire ,,2019-09-11 11:25:43+00:00,8f6c8f60-1daf-4c04-8507-dcc81656b8c5,2019-09-11 19:05:16.630000+00:00,7.659341666666666
1477,190.0,2019,,,,,False,True,,,35.95191,-120.8092,False,Sargent Fire,,2019-07-09 21:43:36+00:00,f32eaf92-82dc-4c31-8a05-76c21845f078,2019-07-10 16:05:08.850000+00:00,18.359125
1478,183.0,2019,,,,,False,True,,,38.158333,-122.118889,False,Marshview Fire,,2019-07-24 12:28:45+00:00,f0577ec6-5504-4460-83ce-d9bd91624e0a,2019-08-02 12:58:33.197000+00:00,216.4967213888889
1479,172.0,2019,,,,,False,True,,,35.03855,-119.19453999999999,False,Vulcan Fire,,2019-05-03 15:04:00+00:00,ee290ec6-3815-4c44-a96a-edb331fcc925,2019-05-08 08:48:00+00:00,113.73333333333333
1480,167.0,2019,,,,,False,True,,,33.635,-116.801111,False,Bautista Fire,25.0,2019-09-15 20:13:05+00:00,980c4c7d-dcc9-45b3-b5c1-181c1cd445e9,2019-10-24 11:05:12.660000+00:00,926.8687944444445
1481,167.0,2019,,,,,False,True,,,36.600167,-120.8405,False,Antelope Fire,,2019-09-02 15:40:37+00:00,ebdceb89-fa30-486a-94f8-3eff8eedbd67,2019-09-04 18:26:03.123000+00:00,50.75725638888889
1482,161.0,2019,,,,,False,True,,,35.81778,-120.09715,False,York Fire,,2019-04-28 22:20:00+00:00,85bdd89a-4ce5-4539-a274-23fa2b030e7d,2019-06-24 11:45:00+00:00,1357.4166666666667
1483,156.0,2019,,,2.0,,False,True,,,40.484328999999995,-122.159393,True,Cottage Fire,8.0,2019-08-15 15:09:55+00:00,2443f637-15d7-4cf9-a405-133cf1748300,2019-08-18 07:10:16.303000+00:00,64.0059175
1484,156.0,2019,,,,,False,True,,,34.677864,-118.75239499999999,False,Five Fire,,2019-08-03 17:01:15+00:00,ed5e111d-e34a-42c0-9ce7-818270037c2c,2019-09-26 14:48:14.533000+00:00,1293.783203611111
1485,156.0,2019,,,,,False,True,,,33.997528,-117.76976599999999,False,Star Fire,,2019-07-28 13:20:11+00:00,d79e71f2-d827-465d-95a8-d80b6e54456e,2019-08-01 19:19:30.210000+00:00,101.98866944444444
1486,155.0,2019,,,,,False,True,,,36.28001,-119.10973999999999,False,Spruce Fire,,2019-06-01 15:49:00+00:00,812a492e-35cb-4bb0-9e5a-1ec181d8b97e,2019-06-11 14:48:00+00:00,238.98333333333332
1487,150.0,2019,,,,,False,True,,,38.03545,-122.2241,False,Sky Fire ,,2019-10-27 11:29:03+00:00,64104ca2-a187-4b11-bb43-e22253bbcb52,2019-10-29 11:40:36.513000+00:00,48.1926425
1488,150.0,2019,,,,,False,True,,,32.767649,-116.79603200000001,False,Dehesa Fire,,2019-07-28 19:51:55+00:00,5a633180-7b70-4fb6-b859-b5826775b5fc,2019-08-02 12:58:11.547000+00:00,113.1045963888889
1489,148.0,2019,,,,,False,True,,,38.738170000000004,-121.39419,False,Dyer Fire,,2019-06-26 22:43:07+00:00,ac723863-413e-43f8-b4b6-2311e81e36ae,2019-06-27 08:36:32.797000+00:00,9.890499166666666
1490,145.0,2019,,,,,False,True,,,34.183624,-117.274276,False,Old Water Fire,,2019-10-24 04:53:17+00:00,956f8cd5-f4fb-43d7-8a34-1bb5db551995,2019-11-01 14:17:15.777000+00:00,201.39966027777777
1491,144.0,2019,,,,,False,True,,,37.45899,-121.22093000000001,False,Canyon Fire,,2019-05-30 16:19:00+00:00,329ac0b8-a2c1-4a72-bd09-dd86c477162b,2019-06-11 14:40:00+00:00,286.35
1492,140.0,2019,,,,,False,True,,,38.07205,-122.22463,False,Glencove Fire ,,2019-10-27 11:52:15+00:00,c9f9ded3-170f-4b04-a50e-2c03153c663f,2019-10-28 16:30:13.157000+00:00,28.63282138888889
1493,139.0,2019,,,,,False,True,,,37.71734,-121.55866999999999,False,Patterson Fire,,2019-08-21 17:56:05+00:00,d35fa87b-0f19-4dd8-8739-4bdbc92d1361,2019-08-22 15:33:02.303000+00:00,21.6159175
1494,131.0,2019,,,,,False,True,,,40.562,-120.544,False,Horse Fire,,2019-08-24 16:33:58+00:00,97c4d72f-c1e9-425e-9dcf-44150047af92,2019-09-26 14:47:35.473000+00:00,790.2270758333333
1495,131.0,2019,,,,,False,True,,,34.366111,-118.96,False,South Fire ,,2019-07-14 11:45:00+00:00,c1574fd4-92ca-400f-84cb-b10f18ebb4bd,2019-07-15 21:55:43.067000+00:00,34.17862972222222
1496,130.0,2019,,,,,False,True,,,40.886677,-120.336977,False,R-1 Fire,,2019-08-07 17:21:13+00:00,5f7b19a6-5f22-49ac-bf0e-ecef96385d37,2019-09-26 14:47:55.357000+00:00,1197.4450991666668
1497,130.0,2019,,,,,False,True,,,39.831762,-123.84601299999999,False,Usal Fire,,2019-07-27 23:36:00+00:00,5edb4ec4-615c-45fb-a236-9a4225eedaff,2019-10-02 16:07:29.377000+00:00,1600.5248269444444
1498,130.0,2019,,,,,False,True,,,33.650237,-116.17253400000001,False,Shady Fire,,2019-05-18 22:53:00+00:00,e98603d2-f44e-4a9e-b83d-5e9f94766b53,2019-05-24 14:23:00+00:00,135.5
1499,128.0,2019,,,,,False,True,,,37.467744,-121.842751,False,Reservoir Fire,,2019-09-21 11:49:00+00:00,3934f762-ba99-471a-b1d9-dc064276c383,2019-09-24 18:28:45.967000+00:00,78.6627686111111
1500,128.0,2019,,,,,False,True,,,41.909,-120.306,False,Goose 2 Fire,,2019-07-17 16:13:41+00:00,d5ebf295-49d5-4a6a-ae13-47a921355e19,2019-09-26 14:49:37.977000+00:00,1702.5991602777779
1501,121.0,2019,,,,,False,True,,,36.669090000000004,-119.3046,False,Hill Fire,,2019-05-29 17:18:00+00:00,72cb3684-c194-4180-bdfe-22775f86a594,2019-06-05 15:07:00+00:00,165.81666666666666
1502,120.0,2019,,,,,False,True,,,33.396840000000005,-117.29665,True,Weisgarber Fire,,2019-06-20 14:56:00+00:00,779c4b9a-19bf-487f-ba65-6589aea27420,2019-06-21 14:22:00+00:00,23.433333333333334
1503,120.0,2019,,,,,False,True,,,35.57376,-120.11738000000001,False,Bitter Fire ,,2019-06-10 11:55:00+00:00,e1e4dad4-7ea6-48ec-b34d-3128cf55cc43,2019-06-11 17:18:00+00:00,29.383333333333333
1504,115.0,2019,,,,,False,True,,,35.65189,-118.92545,False,Woody Fire,,2019-04-30 18:37:00+00:00,d3beabf6-63e9-4cad-a17c-58bb36abd7ac,2019-05-08 08:47:00+00:00,182.16666666666666
1505,105.0,2019,,,,,False,True,,,34.675542,-118.34223899999999,False,West Fire ,,2019-08-13 14:37:54+00:00,eb975e90-a689-40fc-8f44-b13c774de0e8,2019-08-17 08:07:05.010000+00:00,89.48639166666666
1506,103.0,2019,,,,,False,True,,,41.43783,-120.23976,False,Meadow Fire (Not a CAL FIRE incident),,2019-08-02 16:53:18+00:00,2f735b66-c275-4557-a8ad-0ff60e0552f3,2019-09-26 14:11:17.837000+00:00,1317.2999547222223
1507,100.0,2019,,,,,False,True,,,34.665699,-119.94973999999999,False,Range Fire,,2019-07-28 22:39:05+00:00,bc2edb86-fb4b-4dba-a9e0-5339f27d9bce,2019-09-26 14:48:59.423000+00:00,1432.1651175
1508,100.0,2019,,,,,False,True,,,32.566389,-116.7525,False,Border Fire,,2019-07-12 13:20:39+00:00,8c46fde6-7a1c-482b-97cc-afff1bc5d27c,2019-07-15 21:56:00.203000+00:00,80.58922305555555
1509,98.0,2019,9.0,2.0,17.0,,False,True,,,33.900994,-117.170588,False,Kennedy Fire,150.0,2019-09-21 17:22:00+00:00,7b283f4f-c613-4840-aa90-1f6e9fa1573a,2019-09-22 18:36:33.047000+00:00,25.242513055555555
1510,97.0,2019,,,,,False,True,,,33.055124,-116.742508,True,Sawday Fire ,150.0,2019-10-25 10:52:04+00:00,a6701bb9-7086-4dbc-ac5f-8c98eeb0279a,2019-10-29 19:04:38.710000+00:00,104.20964166666667
1511,96.0,2019,,,,,False,True,,,33.812837200000004,-117.1228851,False,Orange fire,,2019-07-13 10:36:00+00:00,777caabb-3850-4db2-ba02-2d95fda38db6,2019-07-15 18:33:50.623000+00:00,55.964061944444445
1512,95.0,2019,,,,,False,True,,,35.004721999999994,-120.435278,False,Thompson Fire ,,2019-07-24 20:09:59+00:00,63b69be6-bd39-4bb4-aee1-7b59dbf7c360,2019-07-25 08:10:47.643000+00:00,12.013511944444444
1513,94.0,2019,,,,,False,True,,,33.740219,-117.33372800000001,False,Toro Fire ,,2019-08-05 15:36:23+00:00,0089d3c4-c554-46e1-8eb9-af95e4dfae0c,2019-08-06 18:42:43.083000+00:00,27.10557861111111
1514,91.0,2019,,,,,False,True,,,34.156389000000004,-118.950833,False,Wendy Fire,,2019-10-10 21:28:58+00:00,fd21c9dc-a89f-4a29-990b-33b95ae2adc9,2019-10-14 15:37:48.700000+00:00,90.14741666666667
1515,91.0,2019,,,,,False,True,,,41.749666999999995,-123.00083300000001,False,Bar Fire,,2019-09-15 15:52:00+00:00,8b4a5b95-3f51-4038-a7ea-b5ed3c73c2e5,2019-10-02 16:04:17.030000+00:00,408.20473055555556
1516,90.0,2019,,,,,False,True,,,37.962557000000004,-121.468074,False,Whiskey Fire,,2019-07-16 18:44:15+00:00,12528e0f-03e0-4598-8df0-e3017fa7382a,2019-07-18 06:37:51.743000+00:00,35.89353972222222
1517,90.0,2019,,,,,False,True,,,40.41404,-122.66779,False,Trinity Fire,,2019-06-26 15:35:00+00:00,2f3e47bb-8595-4c9f-bfa6-6fd76e465c12,2019-06-26 15:41:37.080000+00:00,0.1103
1518,85.0,2019,,,,,False,True,,2.0,38.898915,-120.946657,True,Country Fire,,2019-09-03 14:57:31+00:00,89008310-149d-480f-946f-4ce5a2a71c3f,2019-09-08 18:11:21.837000+00:00,123.23078805555555
1519,84.0,2019,,,,,False,True,,,38.3525,-121.12361100000001,False,Browns Fire,,2019-08-02 09:23:00+00:00,12e44df4-d425-4f09-96b9-25256ffbdcb2,2019-08-02 21:42:25.190000+00:00,12.32366388888889
1520,83.0,2019,,,,,False,True,,,37.838333,-120.625556,False,Tulloch Fire,,2019-09-23 15:55:57+00:00,e7910549-a5ca-4712-bd04-349c49c1ba15,2019-09-25 06:56:27.863000+00:00,39.00857305555556
1521,83.0,2019,,,,,False,True,,,41.834365999999996,-122.65656899999999,False,Tree Fire,,2019-07-27 10:15:00+00:00,4ba68199-b45d-49da-91e8-bee9921b621b,2019-10-02 16:07:49.870000+00:00,1613.8805194444444
1522,81.0,2019,,,,,False,True,,,38.455,-121.969167,False,Timm Fire ,,2019-08-13 15:41:24+00:00,ce97fe6d-a635-45f1-bc18-cdd1698673c2,2019-08-17 18:37:44.013000+00:00,98.9388925
1523,81.0,2019,,,,,False,True,,,34.42386,-117.10318000000001,False,Milpas Fire,,2019-07-22 19:45:27+00:00,9e6b72f0-5f8a-41fe-a60d-40d7bc2f5637,2019-07-25 19:00:48.647000+00:00,71.25601305555556
1524,81.0,2019,,,,,False,True,,,33.514658000000004,-116.7884,False,Meadow Fire,,2019-07-16 13:45:43+00:00,72384606-035c-4d00-8887-84a9da7d0e57,2019-07-18 06:37:29.137000+00:00,40.862815833333336
1525,80.0,2019,,,,,False,True,,,39.551423,-121.80053799999999,False,Nelson Fire ,,2019-10-24 14:43:10+00:00,6890469e-78d7-4dac-b162-6c23498fabcc,2019-10-25 07:49:16.767000+00:00,17.101879722222222
1526,80.0,2019,,,,,False,True,,,33.77777348,-117.487578,False,Ivy Fire,,2019-08-25 10:58:28+00:00,cb87a6f4-a560-41a5-81c0-1064d0c368b6,2019-08-25 16:24:02.923000+00:00,5.4263675
1527,80.0,2019,,,,,False,True,,,32.57394,-116.760465,False,Border 9 Fire,,2019-08-15 16:24:24+00:00,e094035d-ac9c-4ea9-a23b-bb55321a64d6,2019-08-17 21:36:51.173000+00:00,53.207548055555556
1528,80.0,2019,,,,,False,True,,,37.433192,-121.807258,False,Sweigert Fire ,,2019-07-24 20:01:44+00:00,a8c2bf1e-bb0f-4eec-a435-36d7723dfda6,2019-08-02 12:58:20.810000+00:00,208.94355833333333
1529,80.0,2019,,,,,False,True,,,33.569379999999995,-116.07896000000001,False,Lincoln Fire,,2019-07-12 17:15:31+00:00,6311a921-f8e9-45c1-b10d-fee8be8dae29,2019-07-17 14:04:28.773000+00:00,116.81604805555556
1530,80.0,2019,,,,,False,True,,,39.24678,-121.32399,False,Scott Fire,,2019-06-25 13:51:09+00:00,31cbc968-6d9d-412b-8bc3-6846ca398fe2,2019-06-27 08:24:51.860000+00:00,42.561905555555555
1531,80.0,2019,,,,,False,True,,,39.24678,-121.32399,False,Scott Fire,,2019-06-24 11:57:00+00:00,937f9f26-8d23-4ee7-a0f3-61313dcc63f3,2019-06-27 08:24:28.490000+00:00,68.45791388888888
1532,75.0,2019,,,,,False,True,,,39.100408,-122.496548,False,Eagle Fire,,2019-11-05 06:52:14+00:00,600d608d-6279-435d-bc9b-99aacaa5e80f,2019-11-14 18:26:01.897000+00:00,227.56330472222223
1533,74.0,2019,,,,,False,True,,,37.189040000000006,-121.69496799999999,False,Coyote Fire,,2019-07-02 16:10:02+00:00,be4489fb-f51f-4109-8132-c7a28e0d9995,2019-07-08 07:51:09.417000+00:00,135.68539361111112
1534,70.0,2019,,,,,False,True,,,39.15641,-121.56363,False,Levee Fire,,2019-06-08 13:07:00+00:00,3fd43a39-4e82-4b7e-a642-be86b5c73522,2019-06-17 08:34:00+00:00,211.45
1535,68.0,2019,,,,,False,True,,,39.847708000000004,-122.1604,False,Corning Fire ,,2019-10-09 08:31:40+00:00,18fe1e24-799d-4aa9-a7ec-fa8e331ae3e9,2019-10-09 12:39:56.350000+00:00,4.137875
1536,67.0,2019,,,,,False,True,,,37.896231,-122.636471,False,Muir Fire,,2019-10-24 12:15:33+00:00,16b1921b-f753-4a36-85bc-d903555f0af4,2019-11-21 12:21:41.240000+00:00,672.1022888888889
1537,67.0,2019,,,,,False,True,,,38.20177,-120.827386,False,Lynette Fire,,2019-09-22 18:25:56+00:00,9fc12331-47f4-4d79-bffe-914f13658993,2019-09-22 18:37:28.433000+00:00,0.1923425
1538,66.0,2019,,,,,False,True,,,35.906482000000004,-120.99291399999998,False,Jolon Fire,,2019-09-01 16:35:55+00:00,954bfbe7-424c-49e0-9611-23e9f7a475a2,2019-09-03 10:19:31.467000+00:00,41.726796388888886
1539,65.0,2019,,,,,False,True,,,39.115359999999995,-120.76088,False,Sugar Fire,,2019-05-10 14:14:00+00:00,0888bb9d-0d9b-4a49-bf3d-a55a7c40a707,2019-05-24 14:28:00+00:00,336.23333333333335
1540,64.0,2019,,,,,False,True,,,38.481258000000004,-122.143942,False,Canyon Fire,,2019-07-22 15:05:34+00:00,26676376-4e61-4d68-a28f-5fd8b4501acd,2019-08-02 12:58:46.833000+00:00,261.88689805555555
1541,63.0,2019,,,,,False,True,,,41.70611111,-123.4375,False,Elk Fire,,2019-10-04 12:03:48+00:00,082bd2d3-457b-496b-a469-0d2550aac7ef,2019-12-06 11:10:27.863000+00:00,1511.1110730555556
1542,63.0,2019,,,,,False,True,,,39.98097,-122.30736999999999,False,Paskenta Fire,,2019-05-20 10:57:00+00:00,aed86291-4631-4d79-ba5f-6b2c8ca399c9,2019-05-24 14:23:00+00:00,99.43333333333334
1543,62.0,2019,,,,,False,True,,,37.166674,-122.361112,False,Cabrillo Fire,,2019-10-24 20:15:36+00:00,ab8109fd-e8eb-4690-9f5c-3a8c9c47ff48,2019-10-27 12:11:20.533000+00:00,63.92903694444445
1544,60.0,2019,,,,,False,True,,,37.219716999999996,-121.761974,False,Bayliss Fire,,2019-08-15 13:44:02+00:00,0deca389-4481-4d91-8765-40caba3ea31c,2019-08-17 10:36:50.297000+00:00,44.8800825
1545,58.0,2019,,1.0,10.0,,False,True,,,39.470333000000004,-121.412333,False,Forbestown Fire,105.0,2019-09-06 15:18:52+00:00,2de3ab6b-60c5-4400-9bff-74c79ed7d553,2019-09-13 09:42:08.840000+00:00,162.3880111111111
1546,58.0,2019,,,,,False,True,,,37.968494,-121.678172,False,Sellers Fire,,2019-08-07 15:13:52+00:00,e338f506-b9fa-44c0-ae64-324ed0e590d4,2019-09-26 14:48:05.333000+00:00,1199.5703702777778
1547,55.0,2019,,,,,False,True,,,40.387772,-120.304341,False,Horse Fire,,2019-10-13 14:45:37+00:00,72c6a0db-a014-4cd9-9788-926707ef839c,2019-10-16 13:53:19.943000+00:00,71.12859527777778
1548,55.0,2019,,,,,False,True,,,33.57039,-116.1466,False,66 Fire,,2019-05-29 21:06:00+00:00,b4616173-5807-4c04-a416-5374139f3fcc,2019-06-24 11:46:00+00:00,614.6666666666666
1549,53.0,2019,2.0,,10.0,,False,True,,,38.955024,-122.833831,False,Oak Fire,74.0,2019-09-07 14:00:00+00:00,25e65946-2e28-453b-bcb4-617b623be750,2019-09-08 07:45:11.270000+00:00,17.753130555555554
1550,52.0,2019,,,,,False,True,,,35.189783,-120.1755,False,Ranch Fire,,2019-10-01 22:35:52+00:00,e2a0252b-2da9-4967-ba33-7abe3ced1efa,2019-10-24 14:14:58.367000+00:00,543.6517686111112
1551,52.0,2019,,,,,False,True,,,32.87833333,-116.88,False,Willow Fire,,2019-09-25 14:17:25+00:00,abdb011f-15d8-475b-b08e-4df583700411,2019-09-25 20:04:20.883000+00:00,5.782189722222222
1552,50.0,2019,,,,,False,True,,,32.564583,-116.83458300000001,False,Copper Fire,,2019-10-31 06:39:56+00:00,e471b23c-f00c-44bc-afc1-6ab02b0af4c3,2019-11-01 07:25:07.520000+00:00,24.7532
1553,50.0,2019,,,,,False,True,,,37.97911,-122.11092,False,Forest Fire,,2019-10-27 17:36:15+00:00,b36ed23e-a3de-4aff-bdbc-d6ebf8d8f077,2019-10-28 16:28:20.180000+00:00,22.868105555555555
1554,50.0,2019,,,,,False,True,,,38.622058,-121.11409499999999,False,Prairie Fire ,,2019-08-02 14:45:00+00:00,a0d95805-48db-467e-8dd5-db761eb5ae74,2019-08-02 21:41:13.033000+00:00,6.936953611111111
1555,50.0,2019,,,,,False,True,,,38.63047,-122.47282,False,Ink Fire,,2019-06-08 14:37:00+00:00,78c1dacb-653a-42fe-b025-ab80ec4996bd,2019-06-17 08:46:00+00:00,210.15
1556,50.0,2019,,,,,False,True,,,39.85484,-121.905,True,Meridian Fire,,2019-05-01 16:46:00+00:00,398bb669-190d-4dbf-9af0-6ccb27817c13,2019-05-08 08:47:00+00:00,160.01666666666668
1557,47.0,2019,,,,,False,True,,,37.32555556,-121.76444444,False,Aborn Fire,,2019-07-15 11:12:00+00:00,42dab7c3-458f-4838-b70f-d5bb3d0f0b80,2019-07-15 21:55:31.940000+00:00,10.725538888888888
1558,47.0,2019,,,,,False,True,,,35.89593,-118.94106000000001,False,Springs Fire,,2019-06-10 17:51:00+00:00,b671965d-2369-4107-98fe-432eab6ffdc0,2019-06-11 17:18:00+00:00,23.45
1559,46.0,2019,,,,,False,True,,,40.46968,-122.54364,False,Lower Fire,,2019-08-12 14:16:53+00:00,618ca03c-28fd-4d66-abf3-d065d72d8cb4,2019-08-17 18:38:18.473000+00:00,124.35707583333334
1560,46.0,2019,,,,,False,True,,,39.97083,-122.48277,False,Paskenta Fire,,2019-06-22 03:12:00+00:00,50328016-5e03-4e90-bff0-95d36942728f,2019-06-24 11:43:00+00:00,56.516666666666666
1562,44.0,2019,,,,,False,True,,,38.017138,-120.945044,False,Flood Fire ,,2019-09-05 14:33:01+00:00,3d4c2809-cd37-4f07-b86e-68dcd52c7434,2019-09-08 19:56:30.733000+00:00,77.3915925
1563,43.0,2019,,,,,False,True,,,35.97059,-120.88241000000001,False,Ardo Fire,,2019-06-12 17:23:00+00:00,20ccd7ec-de69-4967-9877-db5e143fe99a,2019-06-17 08:46:00+00:00,111.38333333333334
1564,42.0,2019,,,,,False,True,,,34.055768,-118.55409099999999,False,Palisades Fire,,2019-10-21 11:52:52+00:00,24eb323e-b97f-4087-886b-7efae8937bae,2019-11-05 14:16:11.457000+00:00,362.38873805555556
1565,42.0,2019,,,,,False,True,,,40.4988,-122.19911,False,Plains Fire,,2019-10-10 15:49:07+00:00,f20ba27e-4c6c-4ca9-a356-ef88c4f788bb,2019-10-10 19:05:53.523000+00:00,3.279589722222222
1566,38.0,2019,,,,,False,True,,,39.06066,-121.35014,False,Far Fire,,2019-07-06 20:21:25+00:00,2d3b577c-7b58-4ee3-9e21-cbec5abd8ce4,2019-07-08 07:51:32.927000+00:00,35.502201944444444
1567,35.0,2019,,,,,False,True,,,37.034183,-121.45597,False,Jamieson Fire,,2019-08-25 13:06:49+00:00,19343958-2921-41d2-a3f8-501badcd0bee,2019-08-25 17:13:24.233000+00:00,4.109786944444444
1568,35.0,2019,,,2.0,,False,True,,,38.652475,-120.82616499999999,False,Patterson Fire,10.0,2019-08-15 17:47:43+00:00,2760040b-e17b-430f-b581-a81694b450ac,2019-08-17 10:36:30.287000+00:00,40.813135277777775
1569,35.0,2019,,,,,False,True,,,41.838,-122.845,False,Community Fire,,2019-07-27 10:15:00+00:00,ee681e0b-54a3-48ad-900c-8037eeb88159,2019-10-02 16:07:40.113000+00:00,1613.8778091666666
1570,35.0,2019,,,,,False,True,,,37.44422,-121.84082,False,Calaveras Fire ,,2019-06-10 15:16:00+00:00,0cd5a369-2f91-4786-9df1-98ece3e9e78c,2019-06-17 08:46:00+00:00,161.5
1571,34.0,2019,,,,,False,True,,,33.854597,-117.27014399999999,False,Redwood Fire,,2019-09-12 20:30:41+00:00,b277af3b-3785-44c1-bdfb-c5a5ba766d2b,2019-09-12 20:31:35.173000+00:00,0.015048055555555556
1572,34.0,2019,,,,,False,True,,,33.4506,-116.857817,False,Yucca Fire,,2019-08-22 19:31:10+00:00,46896a04-8502-403c-b362-e4adc9e7ad4d,2019-08-24 06:54:07.240000+00:00,35.38256666666667
1573,33.0,2019,,,,,False,True,,,39.171091,-121.423281,False,Heavy Range Fire,,2019-08-10 18:47:02+00:00,f044a406-06ab-457d-8a93-c52bb1930604,2019-08-12 15:08:30.193000+00:00,44.35783138888889
1574,33.0,2019,,,,,False,True,,,36.23012,-118.85712,False,Yokohl Fire,,2019-06-03 12:18:00+00:00,db2a5b4c-260b-4888-aeb3-663b8bf41106,2019-06-04 16:03:00+00:00,27.75
1575,30.0,2019,,,,,False,True,,,35.709176,-120.31285600000001,False,Bitter Fire,,2019-10-11 12:30:19+00:00,fd1bc30a-4377-45f6-ba2b-b4e1c7e65ee7,2019-10-11 16:24:37.847000+00:00,3.905235277777778
1576,30.0,2019,,,,,False,True,,,38.07944444,-122.25611111,False,Mare Fire,,2019-09-26 15:29:06+00:00,178b2af3-340c-409d-80e6-21ac119969f0,2019-10-03 10:02:17+00:00,162.55305555555555
1577,30.0,2019,,,,,False,True,,,40.55924,-122.25408999999999,False,Gilbert Fire,,2019-08-04 17:18:21+00:00,0f3326bd-4a0f-4351-b978-38eb29f4d490,2019-08-06 18:43:46.493000+00:00,49.423748055555556
1578,30.0,2019,,,,,False,True,,,40.41741,-122.767256,False,Ranch Fire,,2019-07-05 14:46:33+00:00,65330473-c21f-446b-a6f4-7bd76bf0ebdc,2019-07-08 07:51:24.950000+00:00,65.08109722222223
1579,30.0,2019,,,,,False,True,,,37.75427,-121.57382,False,Mountain Fire,,2019-06-21 14:42:00+00:00,bc5d73ab-3100-4117-9978-a99b8e3daf5c,2019-06-24 11:06:00+00:00,68.4
1581,30.0,2019,,,,,False,True,,,40.61805556,-123.67555556,False,Pilot Fire,,2019-01-01 14:14:00+00:00,6004d3e5-66f8-487a-80a4-689d3852378c,2019-01-15 10:38:00+00:00,332.4
